"word","accept","user_ask","user_check"
"THRONERBE","1","0","0"
"THRONFOLGER","1","0","0"
"THRONFOLGERIN","1","0","0"
"THRONHIMMEL","1","0","0"
"THRONPRAESIDENT","1","0","0"
"THRONREDE","1","0","0"
"THRONSAAL","1","0","0"
"THRONSESSEL","1","0","0"
"THRONWECHSEL","1","0","0"
"THUJA","1","0","0"
"THUJAOEL","1","0","0"
"THULIUM","1","0","0"
"THUNFISCH","1","0","0"
"THUNFISCHE","1","0","0"
"THUERINGER","1","0","0"
"THUERINGISCH","1","0","0"
"THYLLE","1","0","0"
"THYMIAN","1","0","0"
"THYMOL","1","0","0"
"THYMOLEPTIKUM","1","0","0"
"THYMOPATHIE","1","0","0"
"THYMOSE","1","0","0"
"THYMOSIN","1","0","0"
"THYMUS","1","0","0"
"THYRATRON","1","0","0"
"THYREOIDEKTOMIE","1","0","0"
"THYREOIDITIS","1","0","0"
"THYREOSTATIKUM","1","0","0"
"THYREOTOXIKOSE","1","0","0"
"THYRISTOR","1","0","0"
"THYROCALCITONIN","1","0","0"
"THYROXIN","1","0","0"
"THYRSOS","1","0","0"
"THYRSUSSTAB","1","0","0"
"TIARA","1","0","0"
"TIBETANISCH","1","0","0"
"TIBETER","1","0","0"
"TIBETFELL","1","0","0"
"TIBETISCH","1","0","0"
"TIBETOLOGIE","1","0","0"
"TIBETWOLLE","1","0","0"
"TIC","1","0","0"
"TICK","1","0","0"
"TICKEN","1","0","0"
"TICKEND","1","0","0"
"TICKER","1","0","0"
"TICKET","1","0","0"
"TICKT","1","0","0"
"TIDE","1","0","0"
"TIDENHAFEN","1","0","0"
"TIDENHUB","1","0","0"
"EILIGEN","1","0","0"
"TIEFAUSLAEUFER","1","0","0"
"TIEFAETZUNG","1","0","0"
"TIEFBAU","1","0","0"
"TIEFBAUAMT","1","0","0"
"TIEFBEWEGT","1","0","0"
"TIEFBLAU","1","0","0"
"TIEFBLICKEND","1","0","0"
"TIEFBOHRUNG","1","0","0"
"TIEFBRUNNEN","1","0","0"
"TIEFDECKER","1","0","0"
"TIEFDRUCKGEBIET","1","0","0"
"TIEFDRUCKPAPIER","1","0","0"
"TIEFEBENE","1","0","0"
"TIEFEMPFUNDEN","1","0","0"
"TIEFEN","1","0","0"
"TIEFENANALYSE","1","0","0"
"TIEFENAPPARAT","1","0","0"
"TIEFENBEREICH","1","0","0"
"TIEFENEROSION","1","0","0"
"TIEFENGESTEIN","1","0","0"
"TIEFENGRUBBER","1","0","0"
"TIEFENINTERVIEW","1","0","0"
"TIEFENMASS","1","0","0"
"TIEFENMESSUNG","1","0","0"
"TIEFENRAUSCH","1","0","0"
"TIEFENRUDER","1","0","0"
"TIEFENSCHARF","1","0","0"
"TIEFENSCHAERFE","1","0","0"
"TIEFENSEHEN","1","0","0"
"TIEFENSKALA","1","0","0"
"TIEFENSTREUUNG","1","0","0"
"TIEFENSTRUKTUR","1","0","0"
"TIEFENWIRKUNG","1","0","0"
"TIEFER","1","0","0"
"TIEFERE","1","0","0"
"TIEFERNST","1","0","0"
"TIEFERSCHUETTERT","1","0","0"
"TIEFFLIEGER","1","0","0"
"TIEFFLUG","1","0","0"
"TIEFFRIEREN","1","0","0"
"TIEFGANG","1","0","0"
"TIEFGARAGE","1","0","0"
"TIEFGEFUEHLT","1","0","0"
"TIEFGEHEND","1","0","0"
"TIEFGEKUEHLT","1","0","0"
"TIEFGREIFEND","1","0","0"
"TIEFGRUENDIG","1","0","0"
"TIEFGRUENDUNG","1","0","0"
"TIEFKUEHLFACH","1","0","0"
"TIEFKUEHLKETTE","1","0","0"
"TIEFKUEHLKOST","1","0","0"
"TIEFKUEHLSCHRANK","1","0","0"
"TIEFKUEHLTRUHE","1","0","0"
"TIEFKUEHLUNG","1","0","0"
"TIEFLADELINIE","1","0","0"
"TIEFLADER","1","0","0"
"TIEFLAND","1","0","0"
"TIEFLANDVIEH","1","0","0"
"TIEFOFEN","1","0","0"
"TIEFPASS","1","0","0"
"TIEFPUNKT","1","0","0"
"TIEFRELIGIOES","1","0","0"
"TIEFSCHLAF","1","0","0"
"TIEFSCHLAG","1","0","0"
"TIEFSCHUERFEND","1","0","0"
"TIEFSCHWARZ","1","0","0"
"TIEFSEE","1","0","0"
"TIEFSEEFAUNA","1","0","0"
"TIEFSEEGARNELE","1","0","0"
"TIEFSEEGRABEN","1","0","0"
"TIEFSINN","1","0","0"
"TIEFSINNIG","1","0","0"
"TIEFSINNIGKEIT","1","0","0"
"TIEFST","1","0","0"
"TIEFSTALL","1","0","0"
"TIEFSTAND","1","0","0"
"TIEFSTAPELEI","1","0","0"
"TIEFSTAPELN","1","0","0"
"TIEFSTART","1","0","0"
"TIEFSTE","1","0","0"
"TIEFSTEHEND","1","0","0"
"TIEFSTICH","1","0","0"
"TIEFSTRAHLER","1","0","0"
"TIEFTEMPERATUR","1","0","0"
"TIEFTON","1","0","0"
"TIEFTONIG","1","0","0"
"TIEFTRAURIG","1","0","0"
"TIEFZIEHEN","1","0","0"
"TIEGEL","1","0","0"
"TIEGELDRUCK","1","0","0"
"TIEGELGUSS","1","0","0"
"TIEGELOFEN","1","0","0"
"TIEGELSTAHL","1","0","0"
"TIEGELZANGE","1","0","0"
"TIEKBAUM","1","0","0"
"TIEKHOLZ","1","0","0"
"VERSES","1","0","0"
"TIERARZT","1","0","0"
"TIERAERZTE","1","0","0"
"TIERAERZTLICH","1","0","0"
"TIERBAENDIGER","1","0","0"
"TIERBRAEUTIGAM","1","0","0"
"TIERCHEN","1","0","0"
"TIERDICHTUNG","1","0","0"
"TIERE","1","0","0"
"TIEREN","1","0","0"
"TIEREPOS","1","0","0"
"TIERFABEL","1","0","0"
"TIERFREUND","1","0","0"
"TIERGARTEN","1","0","0"
"TIERGEOGRAPHIE","1","0","0"
"TIERGOTTHEIT","1","0","0"
"TIERHAFT","1","0","0"
"TIERHALTER","1","0","0"
"TIERHALTUNG","1","0","0"
"TIERHANDLUNG","1","0","0"
"TIERHEILKUNDE","1","0","0"
"TIERHEIM","1","0","0"
"TIERISCH","1","0","0"
"TIERISCHE","1","0","0"
"TIERKALB","1","0","0"
"TIERKAMPF","1","0","0"
"TIERKOHLE","1","0","0"
"TIERKOERPERMEHL","1","0","0"
"TIERKREIS","1","0","0"
"TIERKULT","1","0","0"
"TIERLAUS","1","0","0"
"TIERLEIN","1","0","0"
"TIERLIEB","1","0","0"
"TIERMALEREI","1","0","0"
"TIERMASKE","1","0","0"
"TIERMEDIZIN","1","0","0"
"TIERPARK","1","0","0"
"TIERPFLEGER","1","0","0"
"TIERPHYSIOLOGIE","1","0","0"
"TIERPSYCHOLOGIE","1","0","0"
"TIERQUAELEREI","1","0","0"
"TIERREICH","1","0","0"
"TIERSAGE","1","0","0"
"TIERSCHAU","1","0","0"
"TIERSCHUTZ","1","0","0"
"TIERSCHUTZBUND","1","0","0"
"TIERSEUCHE","1","0","0"
"TIERSOZIOLOGIE","1","0","0"
"TIERSPRACHE","1","0","0"
"TIERSTIL","1","0","0"
"TIERSTOCK","1","0","0"
"TIERSYMBOLIK","1","0","0"
"TIERVERSUCH","1","0","0"
"TIERWANDERUNG","1","0","0"
"TIERWELT","1","0","0"
"TIERWIRT","1","0","0"
"TIERZUCHT","1","0","0"
"TIFLISER","1","0","0"
"TIGER","1","0","0"
"TIGERAUGE","1","0","0"
"TIGERBLUME","1","0","0"
"TIGERDOGGE","1","0","0"
"TIGERFELL","1","0","0"
"TIGERFINK","1","0","0"
"TIGERFISCH","1","0","0"
"TIGERHAI","1","0","0"
"TIGERILTIS","1","0","0"
"TIGERIN","1","0","0"
"TIGERINNEN","1","0","0"
"TIGERKATZE","1","0","0"
"TIGERN","1","0","0"
"TIGERNUSS","1","0","0"
"TIGERPFERD","1","0","0"
"TIGERPYTHON","1","0","0"
"TIGERSALAMANDER","1","0","0"
"TIGERSCHLANGE","1","0","0"
"TIGERWOLF","1","0","0"
"TIKAL","1","0","0"
"TILBURY","1","0","0"
"TILDE","1","0","0"
"TILGBAR","1","0","0"
"TILGBARKEIT","1","0","0"
"TILGEN","1","0","0"
"TILGUNG","1","0","0"
"TILGUNGSFONDS","1","0","0"
"TILGUNGSRATE","1","0","0"
"TILIA","1","0","0"
"TILIAZEEN","1","0","0"
"TILLIT","1","0","0"
"TILSITER","1","0","0"
"TIMBRE","1","0","0"
"TIMBRIEREN","1","0","0"
"TIMID","1","0","0"
"TIMING","1","0","0"
"TIMOKRATIE","1","0","0"
"TIMOKRATISCH","1","0","0"
"TIMOTHEEGRAS","1","0","0"
"TIMOTHEUSGRAS","1","0","0"
"TIMOTHYGRAS","1","0","0"
"TIMPANO","1","0","0"
"TIMURIDEN","1","0","0"
"TINGELTANGEL","1","0","0"
"TINGIEREN","1","0","0"
"TINGIERT","1","0","0"
"TINKTION","1","0","0"
"TINKTUR","1","0","0"
"TINKTUREN","1","0","0"
"TINNEF","1","0","0"
"TINTE","1","0","0"
"TINTENBAUM","1","0","0"
"TINTENBEERE","1","0","0"
"TINTENBLEISTIFT","1","0","0"
"TINTENFASS","1","0","0"
"TINTENFISCH","1","0","0"
"TINTENFLECK","1","0","0"
"TINTENKILLER","1","0","0"
"TINTENKLECKS","1","0","0"
"TINTENKULI","1","0","0"
"TINTENPILZ","1","0","0"
"TINTENSCHNECKE","1","0","0"
"TINTENWISCHER","1","0","0"
"TINTENZEUG","1","0","0"
"TINTIG","1","0","0"
"TINTLING","1","0","0"
"TIP","1","0","0"
"TIPI","1","0","0"
"TIPP","1","0","0"
"TIPPEL","1","0","0"
"TIPPELBRUDER","1","0","0"
"TIPPELCHEN","1","0","0"
"TIPPELEI","1","0","0"
"TIPPELIG","1","0","0"
"TIPPELN","1","0","0"
"TIPPELSCHICKSE","1","0","0"
"TIPPER","1","0","0"
"TIPPFEHLER","1","0","0"
"TIPPFRAEULEIN","1","0","0"
"TIPPLER","1","0","0"
"TIPPLIG","1","0","0"
"TIPPSE","1","0","0"
"TIPPTOPP","1","0","0"
"TIPPZETTEL","1","0","0"
"TIPS","1","0","0"
"TIRADE","1","0","0"
"TIRAILLEUR","1","0","0"
"TIRAILLIEREN","1","0","0"
"TIRASS","1","0","0"
"TIRASSIEREN","1","0","0"
"TIRILIEREN","1","0","0"
"TIROLER","1","0","0"
"TIROLERISCH","1","0","0"
"TIROLISCH","1","0","0"
"TIROLIT","1","0","0"
"TIRONISCH","1","0","0"
"TISCH","1","0","0"
"TISCHAPPARAT","1","0","0"
"TISCHAUFSATZ","1","0","0"
"TISCHBEIN","1","0","0"
"TISCHBUTTER","1","0","0"
"TISCHBUERSTE","1","0","0"
"TISCHCHEN","1","0","0"
"TISCHDAME","1","0","0"
"TISCHDECKE","1","0","0"
"TISCHFAECHER","1","0","0"
"TISCHGAST","1","0","0"
"TISCHGEBET","1","0","0"
"TISCHGESPRAECH","1","0","0"
"TISCHHERR","1","0","0"
"TISCHKARTE","1","0","0"
"TISCHKASTEN","1","0","0"
"TISCHKLOPFEN","1","0","0"
"TISCHLAEUFER","1","0","0"
"TISCHLEIN","1","0","0"
"TISCHLER","1","0","0"
"TISCHLERARBEIT","1","0","0"
"TISCHLEREI","1","0","0"
"TISCHLERGESELLE","1","0","0"
"TISCHLERLEIM","1","0","0"
"TISCHLERMEISTER","1","0","0"
"TISCHLERN","1","0","0"
"TISCHLERPLATTE","1","0","0"
"TISCHMESSER","1","0","0"
"TISCHMIKROPHON","1","0","0"
"TISCHNACHBAR","1","0","0"
"TISCHORDNUNG","1","0","0"
"TISCHPLATTE","1","0","0"
"TISCHREDE","1","0","0"
"TISCHRUECKEN","1","0","0"
"TISCHSCHAUFEL","1","0","0"
"TISCHTELEFON","1","0","0"
"TISCHTELEPHON","1","0","0"
"TISCHTENNIS","1","0","0"
"TISCHUHR","1","0","0"
"TISCHWAESCHE","1","0","0"
"TISCHWEIN","1","0","0"
"TISCHZEIT","1","0","0"
"TISCHZEUG","1","0","0"
"TITAN","1","0","0"
"TITANDIOXID","1","0","0"
"TITANE","1","0","0"
"TITANEISEN","1","0","0"
"TITANEISENERZ","1","0","0"
"TITANENHAFT","1","0","0"
"TITANISCH","1","0","0"
"TITANIT","1","0","0"
"TITANSTAHL","1","0","0"
"TITANWEISS","1","0","0"
"HERBERE","1","0","0"
"TITELANWAERTER","1","0","0"
"TITELAUFLAGE","1","0","0"
"TITELAUSGABE","1","0","0"
"TITELBILD","1","0","0"
"TITELBLATT","1","0","0"
"TITELBOGEN","1","0","0"
"TITELCHEN","1","0","0"
"TITELEI","1","0","0"
"TITELGESCHICHTE","1","0","0"
"TITELHELD","1","0","0"
"TITELKAMPF","1","0","0"
"TITELKIRCHE","1","0","0"
"TITELKUPFER","1","0","0"
"TITELLOS","1","0","0"
"TITELROLLE","1","0","0"
"TITELSCHUTZ","1","0","0"
"TITELSUCHT","1","0","0"
"TITELSUECHTIG","1","0","0"
"TITELTRAEGER","1","0","0"
"TITELUNWESEN","1","0","0"
"TITELWESEN","1","0","0"
"TITELZEILE","1","0","0"
"TITER","1","0","0"
"TITERSTELLUNG","1","0","0"
"TITHON","1","0","0"
"TITOISMUS","1","0","0"
"TITOIST","1","0","0"
"TITOISTISCH","1","0","0"
"TITRATION","1","0","0"
"TITRE","1","0","0"
"TITRIEREN","1","0","0"
"TITSCHEN","1","0","0"
"TITTE","1","0","0"
"TITTEN","1","0","0"
"TITULAR","1","0","0"
"TITULARBISCHOF","1","0","0"
"TITULATUR","1","0","0"
"TITULIEREN","1","0","0"
"TITULIERT","1","0","0"
"TITULIERUNG","1","0","0"
"TITUSBRIEF","1","0","0"
"TITUSKOPF","1","0","0"
"TIVOLI","1","0","0"
"TIZIANBLOND","1","0","0"
"TIZIANROT","1","0","0"
"TJALK","1","0","0"
"TJOST","1","0","0"
"TMESIS","1","0","0"
"TO","1","0","0"
"TOAST","1","0","0"
"TOASTBROT","1","0","0"
"TOASTEN","1","0","0"
"TOASTER","1","0","0"
"TOBA","1","0","0"
"TOBAK","1","0","0"
"TOBEL","1","0","0"
"TOBEN","1","0","0"
"TOBEND","1","0","0"
"TOBOGGAN","1","0","0"
"TOBSUCHT","1","0","0"
"TOBSUCHTSANFALL","1","0","0"
"TOBSUECHTIG","1","0","0"
"TOBSUECHTIGE","1","0","0"
"TOBSUECHTIGER","1","0","0"
"TOBTE","1","0","0"
"TOCHARER","1","0","0"
"TOCHARISCHE","1","0","0"
"TOCHTER","1","0","0"
"TOCHTERHAUS","1","0","0"
"TOCHTERKIND","1","0","0"
"TOCHTERKIRCHE","1","0","0"
"TOCHTERSOHN","1","0","0"
"TOCHTERSPRACHE","1","0","0"
"TOCHTERSTADT","1","0","0"
"TODAUSTRAGEN","1","0","0"
"TODBANG","1","0","0"
"TODBEREIT","1","0","0"
"TODBLASS","1","0","0"
"TODBLEICH","1","0","0"
"TODBRINGEND","1","0","0"
"TODDY","1","0","0"
"TODE","1","0","0"
"TODELEND","1","0","0"
"TODERNST","1","0","0"
"TODESAHNUNG","1","0","0"
"TODESANZEIGE","1","0","0"
"TODESAENGSTE","1","0","0"
"TODESBANGE","1","0","0"
"TODESBLASS","1","0","0"
"TODESBOTE","1","0","0"
"TODESDATUM","1","0","0"
"TODESENGEL","1","0","0"
"TODESERKLAERUNG","1","0","0"
"TODESFALL","1","0","0"
"TODESFOLGE","1","0","0"
"TODESFURCHT","1","0","0"
"TODESGEFAHR","1","0","0"
"TODESJAHR","1","0","0"
"TODESKAMPF","1","0","0"
"TODESKANDIDAT","1","0","0"
"TODESKREUZ","1","0","0"
"TODESLAGER","1","0","0"
"TODESMATT","1","0","0"
"TODESMUTIG","1","0","0"
"TODESNOT","1","0","0"
"TODESOPFER","1","0","0"
"TODESOTTER","1","0","0"
"TODESPEIN","1","0","0"
"TODESRITT","1","0","0"
"TODESSCHLAF","1","0","0"
"TODESSCHRECKEN","1","0","0"
"TODESSPIRALE","1","0","0"
"TODESSTILLE","1","0","0"
"TODESSTOSS","1","0","0"
"TODESSTRAFE","1","0","0"
"TODESSTRAHLEN","1","0","0"
"TODESSTREIFEN","1","0","0"
"TODESSTUNDE","1","0","0"
"TODESTRIEB","1","0","0"
"TODESURSACHE","1","0","0"
"TODESURTEIL","1","0","0"
"TODESVERMUTUNG","1","0","0"
"TODESWUNDE","1","0","0"
"TODESWUERDIG","1","0","0"
"TODFEIND","1","0","0"
"TODGEWEIHT","1","0","0"
"TODHUNGRIG","1","0","0"
"TODKAUF","1","0","0"
"TODKRANK","1","0","0"
"TODMATT","1","0","0"
"TODMUEDE","1","0","0"
"TODSCHICK","1","0","0"
"TODSICHER","1","0","0"
"TODSTILL","1","0","0"
"TODSUENDE","1","0","0"
"TODUNGLUECKLICH","1","0","0"
"TODWUND","1","0","0"
"TOFFEE","1","0","0"
"TOFFEL","1","0","0"
"TOFFTOEFF","1","0","0"
"TOFU","1","0","0"
"TOGA","1","0","0"
"TOGATA","1","0","0"
"TOGAVIRUS","1","0","0"
"TOGOER","1","0","0"
"TOGOISCH","1","0","0"
"TOGOLESE","1","0","0"
"TOGOLESISCH","1","0","0"
"TOHUWABOHU","1","0","0"
"TOILE","1","0","0"
"TOILETTE","1","0","0"
"TOILETTEN","1","0","0"
"TOILETTENPAPIER","1","0","0"
"TOILETTENSEIFE","1","0","0"
"TOKAIER","1","0","0"
"TOKAIERESSENZ","1","0","0"
"TOKAIERTRAUBE","1","0","0"
"TOKAIERWEIN","1","0","0"
"TOKIOER","1","0","0"
"TOKIOTER","1","0","0"
"TOKKATA","1","0","0"
"TOKKIEREN","1","0","0"
"TOKO","1","0","0"
"TOKOGRAPHIE","1","0","0"
"TOKOLOGIE","1","0","0"
"TOLEDANER","1","0","0"
"TOLERABEL","1","0","0"
"TOLERANT","1","0","0"
"TOLERANZ","1","0","0"
"TOLERANZANGABE","1","0","0"
"TOLERANZDOSIS","1","0","0"
"TOLERANZEDIKT","1","0","0"
"TOLERANZWERT","1","0","0"
"TOLERIEREN","1","0","0"
"TOLERIERT","1","0","0"
"TOLERIERUNG","1","0","0"
"TOLL","1","0","0"
"TOLLBEERE","1","0","0"
"TOLLDREIST","1","0","0"
"TOLLE","1","0","0"
"TOLLEN","1","0","0"
"TOLLEREI","1","0","0"
"TOLLES","1","0","0"
"TOLLHAUS","1","0","0"
"TOLLHAEUSER","1","0","0"
"TOLLHAEUSLER","1","0","0"
"TOLLHEIT","1","0","0"
"TOLLKIRSCHE","1","0","0"
"TOLLKRAUT","1","0","0"
"TOLLKUEHN","1","0","0"
"TOLLKUEHNHEIT","1","0","0"
"TOLLWUT","1","0","0"
"TOLLWUTVAKZINE","1","0","0"
"TOLLWUETIG","1","0","0"
"TOLPATSCH","1","0","0"
"TOLPATSCHIG","1","0","0"
"TOLTEKEN","1","0","0"
"TOLTEKISCH","1","0","0"
"TOLUBALSAM","1","0","0"
"TOLUIDIN","1","0","0"
"TOLUOL","1","0","0"
"TOLUOLFARBE","1","0","0"
"TOLUOLMOSCHUS","1","0","0"
"TOMAHAWK","1","0","0"
"TOMATE","1","0","0"
"TOMATEN","1","0","0"
"TOMATENMARK","1","0","0"
"TOMATENSAFT","1","0","0"
"TOMATENSOSSE","1","0","0"
"TOMATENSUPPE","1","0","0"
"TOMATIDIN","1","0","0"
"TOMATIN","1","0","0"
"TOMBAK","1","0","0"
"TOMBAKEN","1","0","0"
"TOMBOLA","1","0","0"
"TOMMY","1","0","0"
"TOMOGRAPHIE","1","0","0"
"TOMOMETRIE","1","0","0"
"TOMUS","1","0","0"
"TON","1","0","0"
"TONABNEHMER","1","0","0"
"TONAL","1","0","0"
"TONALITAET","1","0","0"
"TONANGEBEND","1","0","0"
"TONART","1","0","0"
"TONARTIG","1","0","0"
"TONAUFNAHME","1","0","0"
"TONAUSFALL","1","0","0"
"TONBAND","1","0","0"
"TONBANDGERAET","1","0","0"
"TONBEZEICHNUNG","1","0","0"
"TONBILD","1","0","0"
"TONBILDSCHAU","1","0","0"
"TONBLENDE","1","0","0"
"TONBODEN","1","0","0"
"TONDICHTER","1","0","0"
"TONDICHTUNG","1","0","0"
"TONDO","1","0","0"
"TONDRUCK","1","0","0"
"TONEMPFAENGER","1","0","0"
"TONEN","1","0","0"
"TONERDE","1","0","0"
"TONFALL","1","0","0"
"TONFILM","1","0","0"
"TONFILMGERAET","1","0","0"
"TONFOLGE","1","0","0"
"TONFREQUENZ","1","0","0"
"TONGAER","1","0","0"
"TONGAISCH","1","0","0"
"TONGALLE","1","0","0"
"TONGASPRACHE","1","0","0"
"TONGEFAESS","1","0","0"
"TONGESCHLECHT","1","0","0"
"TONHALTIG","1","0","0"
"TONHOHLPLATTE","1","0","0"
"TONHOEHE","1","0","0"
"TONIKA","1","0","0"
"TONIKUM","1","0","0"
"TONINGENIEUR","1","0","0"
"TONISCH","1","0","0"
"TONISIEREN","1","0","0"
"TONKABAUM","1","0","0"
"TONKABINE","1","0","0"
"TONKABOHNE","1","0","0"
"TONKAMERA","1","0","0"
"TONKAMMER","1","0","0"
"TONKOPF","1","0","0"
"TONKOPPLER","1","0","0"
"TONKUNST","1","0","0"
"TONKUENSTLER","1","0","0"
"TONLAGE","1","0","0"
"TONLEITER","1","0","0"
"TONLOS","1","0","0"
"TONMALEND","1","0","0"
"TONMALEREI","1","0","0"
"TONMEISTER","1","0","0"
"TONMERGEL","1","0","0"
"TONMINERAL","1","0","0"
"TONMIXER","1","0","0"
"TONNAGE","1","0","0"
"TONNE","1","0","0"
"TONNEAU","1","0","0"
"TONNEN","1","0","0"
"TONNENGEHALT","1","0","0"
"TONNENGEWOELBE","1","0","0"
"TONNENKILOMETER","1","0","0"
"TONNENLAGER","1","0","0"
"TONNENLEGER","1","0","0"
"TONNENMACHER","1","0","0"
"TONNENSCHNECKE","1","0","0"
"TONNENWEISE","1","0","0"
"TONNLAEGIG","1","0","0"
"TONOMETER","1","0","0"
"TONOPTIK","1","0","0"
"TONPLATTE","1","0","0"
"TONPOSITIV","1","0","0"
"TONREGISSEUR","1","0","0"
"TONROHRDRAEN","1","0","0"
"TONSCHIEFER","1","0","0"
"TONSCHNEIDER","1","0","0"
"TONSETZER","1","0","0"
"TONSILBE","1","0","0"
"TONSILLE","1","0","0"
"TONSILLEKTOMIE","1","0","0"
"TONSILLITIS","1","0","0"
"TONSILLOTOMIE","1","0","0"
"TONSPRACHE","1","0","0"
"TONSPUR","1","0","0"
"TONSTOERUNG","1","0","0"
"TONSTREIFEN","1","0","0"
"TONSTUFE","1","0","0"
"TONSTUECK","1","0","0"
"TONSUR","1","0","0"
"TONSURIEREN","1","0","0"
"TONSYSTEM","1","0","0"
"TONTAUBE","1","0","0"
"TONTECHNIKER","1","0","0"
"TONTRAEGER","1","0","0"
"TONTRENNUNG","1","0","0"
"TONUMFANG","1","0","0"
"TONUNG","1","0","0"
"TONUS","1","0","0"
"TONWARE","1","0","0"
"TONWEISE","1","0","0"
"TONWERKZEUG","1","0","0"
"TONWERT","1","0","0"
"TONZEICHEN","1","0","0"
"TONZIEGEL","1","0","0"
"TOPAS","1","0","0"
"TOPASEN","1","0","0"
"TOPASFARBEN","1","0","0"
"TOPASFARBIG","1","0","0"
"TOPE","1","0","0"
"TOPF","1","0","0"
"TOPFASCHE","1","0","0"
"TOPFBLUME","1","0","0"
"TOPFBRATEN","1","0","0"
"TOPFEN","1","0","0"
"TOPFENSTRUDEL","1","0","0"
"TOPFFLICKER","1","0","0"
"TOPFFRUCHTBAUM","1","0","0"
"TOPFGUCKER","1","0","0"
"TOPFIT","1","0","0"
"TOPFKIEKER","1","0","0"
"TOPFKUCHEN","1","0","0"
"TOPFLAPPEN","1","0","0"
"TOPFMAGNET","1","0","0"
"TOPFMARKT","1","0","0"
"TOPFPFLANZE","1","0","0"
"TOPFSCHLAGEN","1","0","0"
"TOPIK","1","0","0"
"TOPINAMBUR","1","0","0"
"TOPISCH","1","0","0"
"TOPKONSUMENT","1","0","0"
"TOPOCHEMIE","1","0","0"
"TOPOGRAPH","1","0","0"
"TOPOGRAPHIE","1","0","0"
"TOPOGRAPHISCH","1","0","0"
"TOPOLOGIE","1","0","0"
"TOPOMETER","1","0","0"
"TOPONOMASTIK","1","0","0"
"TOPOPHOBIE","1","0","0"
"TOPOS","1","0","0"
"TOPOTAXIE","1","0","0"
"TOPPEN","1","0","0"
"TOPPER","1","0","0"
"TOPPFLAGGE","1","0","0"
"TOPPGAST","1","0","0"
"TOPPLASTIG","1","0","0"
"TOPPLATERNE","1","0","0"
"TOPPLICHT","1","0","0"
"TOPPWANTE","1","0","0"
"TOPSPIN","1","0","0"
"TOQUE","1","0","0"
"TOR","1","0","0"
"TORAUSBEUTE","1","0","0"
"TORBALL","1","0","0"
"TORBOGEN","1","0","0"
"TORDALK","1","0","0"
"TORDIFFERENZ","1","0","0"
"TORE","1","0","0"
"TOREADOR","1","0","0"
"TOREINFAHRT","1","0","0"
"TORERO","1","0","0"
"TORESSCHLUSS","1","0","0"
"TOREUT","1","0","0"
"TOREUTIK","1","0","0"
"TORF","1","0","0"
"TORFBEERE","1","0","0"
"TORFFEUERUNG","1","0","0"
"TORFGEWINNUNG","1","0","0"
"TORFGRAENKE","1","0","0"
"TORFHUND","1","0","0"
"TORFIG","1","0","0"
"TORFKOKS","1","0","0"
"TORFLAGER","1","0","0"
"TORFLUEGEL","1","0","0"
"TORFMOOR","1","0","0"
"TORFMOOS","1","0","0"
"TORFMULL","1","0","0"
"TORFSTICH","1","0","0"
"TORFSTREU","1","0","0"
"TORGAMENT","1","0","0"
"TORGAUER","1","0","0"
"TORGAUISCH","1","0","0"
"TORGLOCKE","1","0","0"
"TORHEIT","1","0","0"
"TORHOEHE","1","0","0"
"TORHUETER","1","0","0"
"TORIES","1","0","0"
"TORJAEGER","1","0","0"
"TORKELN","1","0","0"
"TORKELND","1","0","0"
"TORKELT","1","0","0"
"TORKRET","1","0","0"
"TORKRETIEREN","1","0","0"
"TORLATTE","1","0","0"
"TORLAUF","1","0","0"
"TORLINIE","1","0","0"
"TORLOS","1","0","0"
"TORMANN","1","0","0"
"TORMENTILL","1","0","0"
"TORNADO","1","0","0"
"TORNADOS","1","0","0"
"TORNETZ","1","0","0"
"TORNISTER","1","0","0"
"TORNISTERRIEMEN","1","0","0"
"TORPEDIEREN","1","0","0"
"TORPEDIERUNG","1","0","0"
"TORPEDO","1","0","0"
"TORPEDOBOOT","1","0","0"
"TORPEDOPFANNE","1","0","0"
"TORPFOSTEN","1","0","0"
"TORPID","1","0","0"
"TORPIDITAET","1","0","0"
"TORPOR","1","0","0"
"TORQUIEREN","1","0","0"
"TORR","1","0","0"
"TORRAUM","1","0","0"
"TORRENTE","1","0","0"
"TORSCHLUSS","1","0","0"
"TORSCHLUSSPANIK","1","0","0"
"TORSCHUSS","1","0","0"
"TORSCHUETZE","1","0","0"
"TORSELETT","1","0","0"
"TORSIOGRAPH","1","0","0"
"TORSION","1","0","0"
"TORSIONSMODUL","1","0","0"
"TORSIONSMOMENT","1","0","0"
"TORSIONSPENDEL","1","0","0"
"TORSIONSWAAGE","1","0","0"
"TORSIONSWINKEL","1","0","0"
"TORSO","1","0","0"
"TORT","1","0","0"
"TORTE","1","0","0"
"TORTELETT","1","0","0"
"TORTELETTE","1","0","0"
"TORTELLINI","1","0","0"
"TORTEN","1","0","0"
"TORTENBODEN","1","0","0"
"TORTENFUELLUNG","1","0","0"
"TORTENGUSS","1","0","0"
"TORTENHEBER","1","0","0"
"TORTENPLATTE","1","0","0"
"TORTILLA","1","0","0"
"TORTUR","1","0","0"
"TORULAHEFE","1","0","0"
"TORULOSE","1","0","0"
"TORUS","1","0","0"
"TORVERHAELTNIS","1","0","0"
"TORWART","1","0","0"
"TORWAECHTER","1","0","0"
"TORWEG","1","0","0"
"TORY","1","0","0"
